video_id, title,url, is_japanese_caption, has_checked_caption
eRdbUdg6kms,Mythology of The Witcher - The Wild Hunt - Extra Mythology,https://www.youtube.com/watch?v=eRdbUdg6kms,false,false,
sf2zHmMqT7M,Persephone & Hades - A Match Made in Hell - Extra Mythology,https://www.youtube.com/watch?v=sf2zHmMqT7M,false,false,
NO088uuGJYM,La Llorona - The Weeping Woman - Extra Mythology,https://www.youtube.com/watch?v=NO088uuGJYM,false,false,
G28qHASOtE8,The Bhagavad Gita - Krishna Speaks With Prince Arjuna - Extra Mythology,https://www.youtube.com/watch?v=G28qHASOtE8,false,false,
HDGQ713Zz54,Ganesha - Parvati and Shiva's Son - Extra Mythology,https://www.youtube.com/watch?v=HDGQ713Zz54,false,false,
40cttQnEjpI,The Book of Job - A Very Bad Tuesday - Extra Mythology,https://www.youtube.com/watch?v=40cttQnEjpI,false,false,
jbwTxZpBiKs,Melusine - The Serpent of Woe - Extra Mythology,https://www.youtube.com/watch?v=jbwTxZpBiKs,false,false,
gFRKC4linP4,Moon Princess Kaguya - Bamboo & Heart Break - Japanese Mythology - Extra Mythology,https://www.youtube.com/watch?v=gFRKC4linP4,false,false,
U74xXGRaBiM,Enuma Elish - Genesis of Genesis - Extra Mythology - Babylonian Myths,https://www.youtube.com/watch?v=U74xXGRaBiM,false,false,
viTMktjE968,Tió de Nadal - A Poopy Xmas Tradition - Extra Mythology,https://www.youtube.com/watch?v=viTMktjE968,false,false,
BqUhOFQ-Nhs,John Henry - Spirit of the Working Man - Extra Mythology,https://www.youtube.com/watch?v=BqUhOFQ-Nhs,false,false,
