video_id, title,url, is_japanese_caption, has_checked_caption
xVYa20DCUv0,2.4 Saving to a Database - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=xVYa20DCUv0,false,true,
hkOTAmmuv_4,11.1: Introduction to Chrome Extensions - Programming with Text,https://www.youtube.com/watch?v=hkOTAmmuv_4,false,true,
sqkwHUyV-YY,Behind the Scenes of The Coding Train: How I Livestream,https://www.youtube.com/watch?v=sqkwHUyV-YY,false,true,
rO6M5hj0V-o,p5.js Web Editor: Uploading Media Files - p5.js Tutorial,https://www.youtube.com/watch?v=rO6M5hj0V-o,false,true,
u5GAVdLQyIg,10.4: Neural Networks: Multilayer Perceptron Part 1 - The Nature of Code,https://www.youtube.com/watch?v=u5GAVdLQyIg,false,true,
hbgDqyy8bIw,Coding Challenge #64.2: Inverse Kinematics,https://www.youtube.com/watch?v=hbgDqyy8bIw,false,true,
bEyTZ5ZZxZs,Coding Challenge #76: 10PRINT in p5.js,https://www.youtube.com/watch?v=bEyTZ5ZZxZs,false,true,
P-Upi9TMrBk,8.1: Intro to Session 8: Building an API in Node - Programming with Text,https://www.youtube.com/watch?v=P-Upi9TMrBk,false,true,
QEzRxnuaZCk,ml5.js: Object Detection with COCO-SSD,https://www.youtube.com/watch?v=QEzRxnuaZCk,false,true,
_NFkzw6oFtQ,10.2: What is JSON? Part I - p5.js Tutorial,https://www.youtube.com/watch?v=_NFkzw6oFtQ,false,true,
MfxBfRD0FVU,16.17: Inheritance in JavaScript - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=MfxBfRD0FVU,false,true,
_sLgRBrZh6o,Workflow: Git,https://www.youtube.com/watch?v=_sLgRBrZh6o,false,true,
JtIX3HJKwfo,1.9: Resolving Merge Conflicts - Git and GitHub for Poets,https://www.youtube.com/watch?v=JtIX3HJKwfo,false,true,
T-HGdc8L-7w,6.2: Classes in JavaScript with ES6 - p5.js Tutorial,https://www.youtube.com/watch?v=T-HGdc8L-7w,false,true,
zkc417YapfE,5.2: Function Parameters and Arguments - p5.js Tutorial,https://www.youtube.com/watch?v=zkc417YapfE,false,true,
uxf0--uiX0I,1.4: JSON - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=uxf0--uiX0I,false,true,
BztW_u6HDbs,16.16: try / catch with Promises - Topics of JavaScript/ES6,https://www.youtube.com/watch?v=BztW_u6HDbs,false,true,
9p2d-CuVlgc,1.7: git init and git add - Git and GitHub for Poets,https://www.youtube.com/watch?v=9p2d-CuVlgc,false,true,
e3VSVZn4BHg,5.2: What makes up a Box2D world? - The Nature of Code,https://www.youtube.com/watch?v=e3VSVZn4BHg,false,true,
DfziDXHYoik,I.4: Custom Distribution - The Nature of Code,https://www.youtube.com/watch?v=DfziDXHYoik,false,true,
MXs1cOlidWs,1.2: p5.js Web Editor - p5.js Tutorial,https://www.youtube.com/watch?v=MXs1cOlidWs,false,true,
RfMkdvN-23o,1.2 Tabular Data - Working With Data &amp; APIs in JavaScript,https://www.youtube.com/watch?v=RfMkdvN-23o,false,true,
Lv9gyZZJPE0,I.7 : What is OpenSimplex Noise?,https://www.youtube.com/watch?v=Lv9gyZZJPE0,false,true,
oUBAi9xQ2X4,Coding Challenge #134.1: Heart Curve,https://www.youtube.com/watch?v=oUBAi9xQ2X4,false,true,
Qt3ZABW5lD0,6.1: Introduction to TensorFlow.js - Intelligence and Learning,https://www.youtube.com/watch?v=Qt3ZABW5lD0,false,true,
Mm2eYfj0SgA,Coding Challenge #125: Fourier Series,https://www.youtube.com/watch?v=Mm2eYfj0SgA,false,true,
WEd_UIKG-uc,Coding Challenge #96: Visualizing the Digits of Pi,https://www.youtube.com/watch?v=WEd_UIKG-uc,false,true,
ZI1dmHv3MeM,Coding Challenge #136.1: Polar Perlin Noise Loops,https://www.youtube.com/watch?v=ZI1dmHv3MeM,false,true,
chavThlNz3s,16.14: async/await Part 2 - Topics of JavaScript/ES8,https://www.youtube.com/watch?v=chavThlNz3s,false,true,
z0YFFg_nBjw,Coding Challenge #98.3: Quadtree Collisions - Part 3,https://www.youtube.com/watch?v=z0YFFg_nBjw,false,true,
RTc6i-7N3ms,Coding Challenge #64.3: Inverse Kinematics - Fixed Point,https://www.youtube.com/watch?v=RTc6i-7N3ms,false,true,
QJoa0JYaX1I,10.14: Neural Networks: Backpropagation Part 1 - The Nature of Code,https://www.youtube.com/watch?v=QJoa0JYaX1I,false,true,
TaluaAD9MKA,2.6: createGraphics() - p5.js Tutorial,https://www.youtube.com/watch?v=TaluaAD9MKA,false,true,
E4RyStef-gY,Coding Challenge #74: Clock with p5.js,https://www.youtube.com/watch?v=E4RyStef-gY,false,true,
JFugGF1URNo,Coding Challenge #108: Barnsley Fern,https://www.youtube.com/watch?v=JFugGF1URNo,false,true,
xG2Vbnv0wvg,6.1: Introduction to Object-Oriented Programming with ES6 - p5.js Tutorial,https://www.youtube.com/watch?v=xG2Vbnv0wvg,false,true,
nmZbhManVcY,1.2: p5.js with Brackets - p5.js Tutorial,https://www.youtube.com/watch?v=nmZbhManVcY,false,true,
vNb3P5KIxXw,11.7: Chrome Extensions: New Tab Override - Programming with Text,https://www.youtube.com/watch?v=vNb3P5KIxXw,false,true,
q2IDNkUws-A,17.8: Microphone Input - p5.js Sound Tutorial,https://www.youtube.com/watch?v=q2IDNkUws-A,false,true,
yXT1ElMEkW8,1.6: Cloning Repo and Push/Pull - Git and GitHub for Poets,https://www.youtube.com/watch?v=yXT1ElMEkW8,false,true,
nZaZ2dB6pow,1.5 Mapping Geolocation with Leaflet.js - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=nZaZ2dB6pow,false,true,
67k3I2GxTH8,Coding Challenge #114: Bubble Sort Visualization,https://www.youtube.com/watch?v=67k3I2GxTH8,false,true,
KzWF_wzx9PU,6.3: TensorFlow.js: Variables &amp; Operations - Intelligence and Learning,https://www.youtube.com/watch?v=KzWF_wzx9PU,false,true,
jc2IthslyzM,3.5: Mathematics of Gradient Descent - Intelligence and Learning,https://www.youtube.com/watch?v=jc2IthslyzM,false,true,
TaN5At5RWH8,7.4: Mouse Interaction with Objects - p5.js Tutorial,https://www.youtube.com/watch?v=TaN5At5RWH8,false,true,
gJa6wri8YNQ,Introduction to My Workflow,https://www.youtube.com/watch?v=gJa6wri8YNQ,false,true,
D1BBj2VaBl4,I.6: noiseDetail() - Perlin Noise and p5.js Tutorial,https://www.youtube.com/watch?v=D1BBj2VaBl4,false,true,
q_bXBcmfTJM,10.4: Speech Recognition with p5.Speech - Programming with Text,https://www.youtube.com/watch?v=q_bXBcmfTJM,false,true,
yPWkPOfnGsw,1.1: Code! Programming for Beginners with p5.js,https://www.youtube.com/watch?v=yPWkPOfnGsw,false,true,
HZ4D3wDRaec,1.2: p5.js Workflow - p5.js Tutorial,https://www.youtube.com/watch?v=HZ4D3wDRaec,false,true,
CB7vnoXI0pE,CircleCI Part 1: Introduction to Unit Testing and Continuous Integration,https://www.youtube.com/watch?v=CB7vnoXI0pE,false,true,
OIo-DIOkNVg,ml5.js Pose Estimation with PoseNet,https://www.youtube.com/watch?v=OIo-DIOkNVg,false,true,
EYLWxwo1Ed8,Coding in the Cabana 2: Collatz Conjecture,https://www.youtube.com/watch?v=EYLWxwo1Ed8,false,true,
6TPVoB4uQCU,18.2: 3D Geometries - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=6TPVoB4uQCU,false,true,
UPgxnGC8oBU,Teachable Machine 2: Snake Game,https://www.youtube.com/watch?v=UPgxnGC8oBU,false,true,
Kw5tC5nQMRY,2.3 HTTP Post Request with fetch() - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=Kw5tC5nQMRY,false,true,
LO3Awjn_gyU,3.2: The Bouncing Ball - p5.js Tutorial,https://www.youtube.com/watch?v=LO3Awjn_gyU,false,true,
ARnf4ilr9Hc,Introduction to Runway: Machine Learning for Creators (Part 1),https://www.youtube.com/watch?v=ARnf4ilr9Hc,false,true,
qWK7yW8oS0I,10.12: Neural Networks: Feedforward Algorithm Part 1 - The Nature of Code,https://www.youtube.com/watch?v=qWK7yW8oS0I,false,true,
5nf41qLeagU,6.4: p5.js Web Editor: Adding JavaScript Files,https://www.youtube.com/watch?v=5nf41qLeagU,false,true,
uWzPe_S-RVE,Coding Challenge #93: Double Pendulum,https://www.youtube.com/watch?v=uWzPe_S-RVE,false,true,
NBWMtlbbOag,Coding Challenge #159: Simple Pendulum Simulation,https://www.youtube.com/watch?v=NBWMtlbbOag,false,true,
fkIr0inoQ7Y,How to add your contribution to The Coding Train website,https://www.youtube.com/watch?v=fkIr0inoQ7Y,false,true,
fAsaSkmbF5s,Coding Challenge #22: Julia Set in Processing,https://www.youtube.com/watch?v=fAsaSkmbF5s,false,true,
slmSCEho31g,10.1: Introduction to Chatbots - Programming with Text,https://www.youtube.com/watch?v=slmSCEho31g,false,true,
HZWmrt3Jy10,12.3: Connecting Client to Server with Socket.io - WebSockets and p5.js Tutorial,https://www.youtube.com/watch?v=HZWmrt3Jy10,false,true,
kRpZ5OqUY6Y,ml5.js: Transfer Learning with Feature Extractor,https://www.youtube.com/watch?v=kRpZ5OqUY6Y,false,true,
ew9ut7ixIlI,11.4: Chrome Extensions: Background Scripts - Programming with Text,https://www.youtube.com/watch?v=ew9ut7ixIlI,false,true,
c6y21FkaUqw,Coding Challenge #100.1: Neuroevolution Flappy Bird - Part 1,https://www.youtube.com/watch?v=c6y21FkaUqw,false,true,
jKQUHGpOHqg,1.6 Refreshing Data with setInterval() - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=jKQUHGpOHqg,false,true,
f5QBExMNB1I,Coding Challenge #55: Mathematical Rose Patterns,https://www.youtube.com/watch?v=f5QBExMNB1I,false,true,
pkHZTWOoTLM,9.2: Transformations Pt.2 (Scale) - p5.js Tutorial,https://www.youtube.com/watch?v=pkHZTWOoTLM,false,true,
E1B4UoSQMFw,Coding Challenge #16: L-System Fractal Trees,https://www.youtube.com/watch?v=E1B4UoSQMFw,false,true,
3ls013DBcww,2.2 Geolocation Web API - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=3ls013DBcww,false,true,
9Tl3OmwrSaM,11.3: Chrome Extensions: Content Scripts - Programming with Text,https://www.youtube.com/watch?v=9Tl3OmwrSaM,false,true,
AaGK-fj-BAM,Coding Challenge #3: The Snake Game,https://www.youtube.com/watch?v=AaGK-fj-BAM,true,true,
Rz886HkV1j4,3.5 Web Application Deployment (Glitch and Heroku) - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=Rz886HkV1j4,false,true,
FUI7HEEz9B0,18.7: Loading OBJ Model - WebGL and p5.js Tutorial,https://www.youtube.com/watch?v=FUI7HEEz9B0,false,true,
c3TeLi6Ns1E,1.3: Shapes &amp; Drawing - p5.js Tutorial,https://www.youtube.com/watch?v=c3TeLi6Ns1E,false,true,
YTocEnDsMNw,2.2: Regular Expressions: Meta-characters - Programming with Text,https://www.youtube.com/watch?v=YTocEnDsMNw,false,true,
OIfEHD3KqCg,Q&amp;A #6: p5.js Sketch as Background,https://www.youtube.com/watch?v=OIfEHD3KqCg,false,true,
QQx_NmCIuCY,Coding Challenge #98.2: Quadtree - Part 2,https://www.youtube.com/watch?v=QQx_NmCIuCY,false,true,
0L2n8Tg2FwI,Coding Challenge #90: Floyd-Steinberg Dithering,https://www.youtube.com/watch?v=0L2n8Tg2FwI,false,true,
0j86zuqqTlQ,Coding Challenge #131: Bouncing DVD Logo,https://www.youtube.com/watch?v=0j86zuqqTlQ,false,true,
5-ptp9tRApM,1.3: Graphing with Chart.js - Working With Data &amp; APIs in JavaScript,https://www.youtube.com/watch?v=5-ptp9tRApM,false,true,
bkGf4fEHKak,11.1: Live Video and createCapture() - p5.js Tutorial,https://www.youtube.com/watch?v=bkGf4fEHKak,false,true,
nAz9AA_pQUQ,10.10: Neural Networks: Matrix Math Part 4 - The Nature of Code,https://www.youtube.com/watch?v=nAz9AA_pQUQ,false,true,
dSK-MW-zuAc,Coding in the Cabana 3: Hilbert Curve,https://www.youtube.com/watch?v=dSK-MW-zuAc,false,true,
EpgB3cNhKPM,2.5 Gravitational Attraction - The Nature of Code,https://www.youtube.com/watch?v=EpgB3cNhKPM,false,true,
7A-bnPlxj4k,Discord Bots 1: Introduction,https://www.youtube.com/watch?v=7A-bnPlxj4k,false,true,
TOEi6T2mtHo,Coding Challenge #145: 2D Raycasting,https://www.youtube.com/watch?v=TOEi6T2mtHo,false,true,
PoW8g67XNxA,Coding Challenge #139: Calculating Digits of Pi with Collisions,https://www.youtube.com/watch?v=PoW8g67XNxA,false,true,
PBsUD40nPkI,The Coding Train!,https://www.youtube.com/watch?v=PBsUD40nPkI,false,true,
_p5IH0L63wo,Coding Challenge #10.4: Maze Generator with p5.js - Part 4,https://www.youtube.com/watch?v=_p5IH0L63wo,false,true,
Su792jEauZg,9.11: Instance Mode (aka &quot;namespacing&quot;) - p5.js Tutorial,https://www.youtube.com/watch?v=Su792jEauZg,false,true,
YNyULRrydVI,Coding Challenge #148: Gift Wrapping Algorithm (Convex Hull),https://www.youtube.com/watch?v=YNyULRrydVI,false,true,
fcdNSZ9IzJM,Coding Challenge #15: Object Oriented Fractal Trees,https://www.youtube.com/watch?v=fcdNSZ9IzJM,false,true,
N633bLi_YCw,9.20: Polar Coordinates - p5.js Tutorial,https://www.youtube.com/watch?v=N633bLi_YCw,false,true,
YN8Q-QEmQ8Y,1.4 Static Functions - The Nature of Code,https://www.youtube.com/watch?v=YN8Q-QEmQ8Y,false,true,
4UoUqnjUC2c,10.6: API Query with User Input - p5.js Tutorial,https://www.youtube.com/watch?v=4UoUqnjUC2c,false,true,
kwcillcWOg0,Teachable Machine 1: Image Classification,https://www.youtube.com/watch?v=kwcillcWOg0,false,true,
ZtLVbJk7KcM,3.1 API calls from Node.js (Weather data from Dark Sky) - Working with Data and APIs in JavaScript,https://www.youtube.com/watch?v=ZtLVbJk7KcM,false,true,
o9sgjuh-CBM,9.1: Transformations Pt.1 (Translate Rotate Push/Pop) - p5.js Tutorial,https://www.youtube.com/watch?v=o9sgjuh-CBM,false,true,
DhFZfzOvNTU,Coding Challenge #110.1: Recamán&#39;s Sequence - Part 1,https://www.youtube.com/watch?v=DhFZfzOvNTU,false,true,
KFEvF_ymuzY,Coding Challenge #65.2: Visualizing a Binary Tree,https://www.youtube.com/watch?v=KFEvF_ymuzY,false,true,
diGjw5tghYU,Coding Challenge #107: Sandpiles,https://www.youtube.com/watch?v=diGjw5tghYU,false,true,
EaZxUCWAjb0,Coding Challenge 51.2: A* Pathfinding Algorithm - Part 2,https://www.youtube.com/watch?v=EaZxUCWAjb0,false,true,
_5jdE6RKxVk,5.2: Associative Arrays in JavaScript - Programming with Text,https://www.youtube.com/watch?v=_5jdE6RKxVk,false,true,
7gNzMtYo9n4,Coding Challenge #123.1: Chaos Game Part 1,https://www.youtube.com/watch?v=7gNzMtYo9n4,false,true,
FnkkzgYuXUM,Workflow: Shell,https://www.youtube.com/watch?v=FnkkzgYuXUM,false,true,
nnhjvHYRsmM,Workflow: Python and Virtualenv,https://www.youtube.com/watch?v=nnhjvHYRsmM,false,true,
qPKsVAI_W6M,ml5.js: What is a Convolutional Neural Network Part 1 - Filters,https://www.youtube.com/watch?v=qPKsVAI_W6M,false,true,
DMg-WRfNB60,3.1 Angles and Rotation - Nature of Code,https://www.youtube.com/watch?v=DMg-WRfNB60,false,true,
ntKn5TPHHAk,10.2: Neural Networks: Perceptron Part 1 - The Nature of Code,https://www.youtube.com/watch?v=ntKn5TPHHAk,false,true,
pNDc8KXWp9E,9.23: createGraphics() - p5.js Tutorial,https://www.youtube.com/watch?v=pNDc8KXWp9E,false,true,
ttz05d8DSOs,1.5 A Unit Vector (Normalize) - The Nature of Code,https://www.youtube.com/watch?v=ttz05d8DSOs,false,true,
nCVZHROb_dE,11.5: Computer Vision: Color Tracking - Processing Tutorial,https://www.youtube.com/watch?v=nCVZHROb_dE,false,true,
BjoM9oKOAKY,Coding Challenge #24: Perlin Noise Flow Field,https://www.youtube.com/watch?v=BjoM9oKOAKY,false,true,
ibtXXoMxaho,Discord Bots 2: Discord Developer Portal,https://www.youtube.com/watch?v=ibtXXoMxaho,false,true,
ZvsqQjwrISQ,15.5: Scheduling Tweets Using setInterval() - Twitter Bot Tutorial,https://www.youtube.com/watch?v=ZvsqQjwrISQ,false,true,
jmznx0Q1fP0,A Beginner&#39;s Guide to Machine Learning with ml5.js,https://www.youtube.com/watch?v=jmznx0Q1fP0,true,true,
50Rzvxvi8D0,4.3: Using random() - Processing Tutorial,https://www.youtube.com/watch?v=50Rzvxvi8D0,false,true,
eqo2LxRADhU,Coding Challenge #143: Quicksort Visualization,https://www.youtube.com/watch?v=eqo2LxRADhU,false,true,
BZUdGqeOD0w,Coding Challenge #102: 2D Water Ripple,https://www.youtube.com/watch?v=BZUdGqeOD0w,false,true,
QHEQuoIKgNE,Coding Challenge #50.1: Animated Circle Packing - Part 1,https://www.youtube.com/watch?v=QHEQuoIKgNE,false,true,
vdgiqMkFygc,4.1: Particle Systems - The Nature of Code,https://www.youtube.com/watch?v=vdgiqMkFygc,false,true,
H81Tdrmz2LA,Coding Challenge #86: Cube Wave by Bees and Bombs,https://www.youtube.com/watch?v=H81Tdrmz2LA,false,true,
N8Fabn1om2k,Coding Challenge #70.1: Nearest Neighbors Recommendation Engine - Part 1,https://www.youtube.com/watch?v=N8Fabn1om2k,false,true,
BV9ny785UNc,Coding Challenge #13: Reaction Diffusion Algorithm in p5.js,https://www.youtube.com/watch?v=BV9ny785UNc,false,true,
CqDqHiamRHA,9.5: JavaScript setInterval() Function - p5.js Tutorial,https://www.youtube.com/watch?v=CqDqHiamRHA,false,true,
fUkF-YLLXeg,Coding Challenge #101: May the 4th Scrolling Text,https://www.youtube.com/watch?v=fUkF-YLLXeg,false,true,
DloHqUfPbJc,11.2: Bookmarklets - Programming with Text,https://www.youtube.com/watch?v=DloHqUfPbJc,false,true,
z86cx2A4_3E,Coding Challenge #19: Superellipse,https://www.youtube.com/watch?v=z86cx2A4_3E,false,true,
2O3nm0Nvbi4,17.11: Sound Visualization: Frequency Analysis with FFT - p5.js Sound Tutorial,https://www.youtube.com/watch?v=2O3nm0Nvbi4,false,true,
